,docID,position,term,label
105858,258,130,burn some time,False
105859,258,148,the problem though,False
105860,258,3,problem though was,False
105861,258,93,though was the,False
105862,258,163,was the fact,False
105863,258,168,the fact that,False
105864,258,80,fact that we,False
105865,258,176,that we walked,False
105866,258,183,we walked by,False
105867,258,186,walked by several,False
105868,258,194,by several open,False
105869,258,199,several open tables,False
105870,258,206,open tables that,False
105871,258,211,tables that suited,False
105872,258,218,that suited our,False
105873,258,222,suited our group,False
105874,258,228,our group size,False
105875,258,242,we just wrote,False
105876,258,0,just wrote it,False
105877,258,251,wrote it off,False
105879,258,258,off to maybe,False
105880,258,264,to maybe being,False
105881,258,270,maybe being down,False
105883,258,277,down a server,False
105886,258,305,until they sat,False
105887,258,33,they sat us,False
105888,258,312,sat us forty,False
105889,258,318,us forty minutes,False
105890,258,326,forty minutes later,False
105891,258,170,minutes later at,False
105892,258,335,later at one,False
105893,258,251,at one of,False
105894,258,342,one of those,False
105896,258,353,those very tables,False
105897,258,285,very tables that,False
105898,258,155,tables that was,False
105899,258,369,that was open,False
105900,258,374,was open when,False
105901,258,173,open when we,False
105902,258,382,when we walked,False
105903,258,46,we walked in,False
105904,258,136,walked in the,False
105905,258,396,in the bartender,False
105906,258,290,the bartender was,False
105907,258,410,bartender was good,False
105908,258,425,he moved quickly,False
105909,258,433,moved quickly and,False
105910,258,365,quickly and was,False
105912,258,444,was on top,False
105913,258,339,on top of,False
105914,258,451,top of things,False
105915,258,467,he also worked,False
105916,258,474,also worked with,False
105917,258,479,worked with our,False
105918,258,483,with our server,False
105919,258,255,our server to,False
105920,258,493,server to transfer,False
105921,258,502,to transfer our,False
105922,258,199,transfer our tab,False
105923,258,444,our tab to,False
105924,258,513,tab to our,False
105925,258,199,to our table,False
105926,258,451,a simple thing,False
105927,258,360,simple thing that,False
105928,258,544,thing that many,False
105929,258,549,that many places,False
105930,258,556,many places will,False
105931,258,561,places will not,False
105932,258,270,will not do,False
105936,258,578,it was appreciated,False
105937,258,590,was appreciated our,False
105938,258,594,appreciated our server,False
105939,258,208,our server at,False
105940,258,159,server at the,False
105941,258,353,at the table,False
105942,258,437,the table was,False
105943,258,462,table was also,False
105944,258,623,was also good,False
105945,258,637,he came by,False
105946,258,640,came by often,False
105947,258,646,by often and,False
105948,258,574,often and was,False
105949,258,654,and was friendly,False
105950,258,675,his visits got,False
105951,258,42,visits got a,False
105952,258,681,got a little,False
105953,258,688,a little too,False
105954,258,692,little too space,False
105955,258,38,too space out,False
105956,258,702,space out toward,False
105957,258,300,out toward the,False
105958,258,400,toward the end,False
105959,258,717,the end but,False
105960,258,721,end but overall,False
105961,258,213,but overall it,False
105962,258,614,overall it was,False
105963,258,736,it was good,False
105964,258,741,was good there,False
105965,258,747,good there are,False
105966,258,751,there are plenty,False
105967,258,448,are plenty of,False
105968,258,761,plenty of televisions,False
105969,258,490,of televisions to,False
105970,258,776,televisions to catch,False
105971,258,392,to catch the,False
105972,258,786,catch the game,False
105973,258,102,the game or,False
105974,258,794,game or many,False
105975,258,799,or many games,False
105976,258,312,many games for,False
105977,258,539,games for that,False
105978,258,814,for that matter,False
105980,258,833,is a large,False
105981,258,396,a large bar,False
105982,258,843,large bar area,False
105983,258,848,bar area and,False
105984,258,98,area and a,False
105985,258,854,and a lot,False
105986,258,640,a lot of,False
105987,258,861,lot of regular,False
105988,258,869,of regular seating,False
105989,258,4,regular seating as,False
105990,258,880,seating as well,False
105992,258,897,had a live,False
105993,258,902,a live band,False
105994,258,112,live band in,False
105995,258,910,band in later,False
105996,258,266,in later in,False
105997,258,604,later in the,False
105998,258,923,in the evening,False
105999,258,937,i am normally,False
106000,258,58,am normally ok,False
106001,258,949,normally ok with,False
106002,258,954,ok with this,False
106005,258,839,at a bar,False
106006,258,968,a bar but,False
106007,258,248,bar but it,False
106008,258,975,but it confuses,False
106009,258,107,it confuses me,False
106010,258,306,confuses me at,False
106012,258,992,at a sports,False
106013,258,964,a sports bar,False
106014,258,125,especially with so,False
106015,258,1023,with so many,False
106016,258,1028,so many great,False
106017,258,1034,many great pm,False
106018,258,1037,great pm games,False
106019,258,441,pm games on,False
106020,258,1056,also for whatever,False
106021,258,1065,for whatever reason,False
106022,258,475,whatever reason it,False
106023,258,650,reason it was,False
106025,258,1084,was very warm,False
106026,258,1089,very warm inside,False
106027,258,1104,it was slightly,False
106028,258,1113,was slightly crowded,False
106029,258,327,slightly crowded at,False
106030,258,1124,crowded at times,False
106031,258,1130,at times but,False
106032,258,1134,times but not,False
106033,258,1138,but not enough,False
106034,258,510,not enough to,False
106035,258,1148,enough to justify,False
106036,258,709,to justify the,False
106037,258,1160,justify the excessive,False
106038,258,1170,the excessive heat,False
106039,258,741,excessive heat the,False
106040,258,1179,heat the food,False
106041,258,732,the food was,False
106042,258,946,food was ok,False
106043,258,319,boneless wings in,False
106044,258,782,wings in the,False
106045,258,1225,in the flaming,False
106046,258,1233,the flaming parmesan,False
106047,258,1242,flaming parmesan sauce,True
106048,258,891,the sauce had,False
106049,258,1263,sauce had decent,False
106050,258,1270,had decent flavor,False
106051,258,1277,decent flavor but,False
106052,258,1075,flavor but was,False
106053,258,1285,but was certainly,False
106054,258,1295,was certainly not,False
106055,258,1299,certainly not flaming,False
106056,258,1318,the wings were,False
106057,258,1323,wings were large,False
106058,258,1329,were large but,False
106059,258,1333,large but slightly,False
106060,258,721,but slightly over,False
106061,258,1347,slightly over cooked,False
106062,258,1365,not burnt but,False
106063,258,1369,burnt but overly,False
106064,258,1376,but overly crisp,False
106065,258,0,overly crisp i,False
106066,258,618,crisp i also,False
106067,258,1194,i also ordered,False
106068,258,822,also ordered the,False
106069,258,1401,ordered the steel,False
106070,258,1407,the steel town,False
106071,258,1412,steel town spuds,True
106072,258,1015,town spuds with,False
106073,258,1423,spuds with tater,False
106074,258,1429,with tater tots,False
106075,258,177,you get a,False
106076,258,1445,get a good,False
106077,258,1450,a good sized,False
106078,258,1456,good sized portion,False
106079,258,1474,the tots come,False
106080,258,1479,tots come topped,False
106081,258,1418,come topped with,False
106082,258,1491,topped with ranch,False
106083,258,1497,with ranch dressing,False
106084,258,1506,ranch dressing bacon,False
106085,258,1512,dressing bacon scallions,False
106086,258,903,bacon scallions and,False
106087,258,1526,scallions and melted,False
106088,258,1533,and melted cheese,False
106089,258,1100,the flavor was,False
106090,258,1188,flavor was ok,False
106091,258,698,they brought out,False
106092,258,1577,brought out some,False
106093,258,1582,out some buffalo,False
106094,258,1253,some buffalo sauce,False
106095,258,688,buffalo sauce to,False
106096,258,1599,sauce to dip,False
106097,258,571,to dip it,False
106098,258,389,dip it in,False
106101,258,1618,and that made,False
106102,258,671,that made it,False
106103,258,1626,made it much,False
106104,258,1631,it much better,False
106106,259,11,is an ok,False
106107,259,14,an ok dinner,False
106108,259,21,ok dinner option,False
106109,259,28,dinner option at,False
106110,259,31,option at the,False
106111,259,35,at the palms,False
106112,259,52,the decor inside,False
106113,259,2,decor inside is,False
106114,259,62,inside is cool,False
106115,259,5,the service is,False
106116,259,83,service is ok,False
106117,259,59,the food is,False
106118,259,99,food is solid,False
106119,259,117,the prices seem,False
106120,259,122,prices seem ok,False
106121,259,134,it adds up,False
106122,259,15,adds up in,False
106124,259,142,in a hurry,False
106125,259,148,a hurry though,False
106126,259,155,hurry though especially,False
106127,259,166,though especially if,False
106128,259,169,especially if you,False
106129,259,129,if you add,False
106130,259,177,you add appetizers,False
106131,259,49,add appetizers or,False
106132,259,191,appetizers or sides,False
106133,259,197,or sides we,False
106134,259,200,sides we ordered,False
106135,259,208,we ordered several,False
106136,259,216,ordered several options,False
106137,259,224,several options for,False
106138,259,228,options for our,False
106139,259,232,for our table,False
106140,259,99,our table so,False
106141,259,241,table so we,False
106143,259,250,we could try,False
106144,259,254,could try more,False
106145,259,259,try more things,False
106146,259,28,i tried a,False
106147,259,277,tried a little,False
106148,259,284,a little bit,False
106149,259,288,little bit of,False
106150,259,42,bit of the,False
106151,259,295,of the following,False
106152,259,305,the following general,False
