ID,Name,Author,Publisher,Publishing_Date,Format,Pages,Rating
2647,the mortal tally (bring down heaven),Sam Sykes,Orbit,2016-3-29,Hardcover,688.0,4.6
2648,cold steel (the spiritwalker trilogy),Kate Elliott,Orbit,2013-6-25,Paperback,624.0,4.3
2649,"night mare (the magic of xanth, no. 6)",Piers Anthony,Del Rey,1982-0-0,Kindle,320.0,4.4
2650,the waking land,Callie Bates,Del Rey,2018-1-2,Paperback,432.0,3.9
2651,the broken kingdoms (the inheritance trilogy),N. K. Jemisin,Orbit,2011-9-1,Kindle,432.0,4.4
2652,promise of the wolves: a novel (the wolf chronicles),Dorothy Hearst,Simon & Schuster,2009-7-7,Hardcover,368.0,4.5
2653,the wurms of blearmouth: a malazan tale of bauchelain and korbal broach (malazan book of the fallen),Steven Erikson,Tor Books,2014-7-8,Paperback,208.0,4.3
2654,"stronghold (dragon star, book 1)",Melanie Rawn,DAW,1991-9-3,Hardcover,592.0,4.5
2655,indiana jones and the secret of the sphinx,Max McCoy,Bantam,,Hardcover,197.0,4.0
2656,a painted goddess (a fire beneath the skin),Victor Gischler,47North,2016-3-15,Paperback,400.0,4.4
2657,"the dragon token (dragon star, book 2)",Melanie Rawn,DAW,1993-2-1,Kindle,656.0,4.5
2658,"amber and blood: the dark disciple, volume three (v. 3)",Margaret Weis,Wizards of the Coast,2008-11-4,Paperback,352.0,4.0
2659,a madness of angels (matthew swift),Kate Griffin,Orbit,2010-2-1,Hardcover,640.0,4.1
2660,hell to pay (an ascend online adventure) (volume 1),Luke Chmilenko,Ætherworld Productions,2017-5-1,Paperback,410.0,4.3
2661,the paladin caper (rogues of the republic),Patrick Weekes,47North,2015-10-27,Paperback,465.0,4.6
2662,the bear and the serpent (echoes of the fall),Adrian Tchaikovsky,Pan Macmillan,2017-11-1,Paperback,544.0,4.3
2663,"midnight falcon (the rigante series, book 2)",David Gemmell,Del Rey,2001-5-1,Paperback,448.0,4.4
2664,scourge: a darkhurst novel,Gail Z Martin,Solaris,2017-7-11,Hardcover,400.0,4.8
2665,the second generation,Margaret Weis,Wizards of the Coast,1984-1-31,Paperback,434.0,4.2
2666,wolfsbane (sianim),Patricia Briggs,Ace,2010-11-2,Paperback,304.0,4.5
2667,"iron crowned (dark swan, book 3)",Richelle Mead,Zebra,2011-3-1,Kindle,384.0,3.7
2668,the two of swords: volume two,K. J. Parker,Orbit,2017-11-14,Paperback,432.0,
2669,the drawing of the dark: a novel (del rey impact),Tim Powers,Del Rey,1999-11-16,Hardcover,323.0,4.3
2670,clash of eagles: the clash of eagles trilogy book i,Alan Smale,Del Rey,2015-9-1,Hardcover,464.0,4.0
2671,the neverending story,Michael Ende,Penguin Books,1984-7-20,Paperback,384.0,4.6
2672,mouse guard: fall 1152 (mouse guard (paperback)),David Petersen,Villard,2008-3-25,Paperback,200.0,4.6
2673,"the shaping of middle-earth: the quenta, the ambarkanta and the annals (the history of middle-earth, vol. 4)",J.R.R. Tolkien,Del Rey,1995-10-30,Hardcover,480.0,4.5
2674,sons of the oak: the fifth book of the runelords,David Farland,Tor Fantasy,2007-8-28,Paperback,416.0,3.8
2675,the ghoul vendetta (a spi files novel),Lisa Shearin,Ace,2017-1-31,Paperback,304.0,4.5
2676,the tattooed duchess (a fire beneath the skin),Victor Gischler,47North,2015-10-6,Hardcover,359.0,4.3
2677,magic of blood and sea: the assassin's curse; the pirate's wish,Cassandra Rose Clarke,Saga Press,2017-2-7,Kindle,544.0,4.3
2678,odinn's child: the heroes of the north live on (viking trilogy),Tim Severin,Pan Macmillan,2005-9-1,Hardcover,400.0,3.6
2679,the delicate dependency,Michael Talbot,Valancourt Books,2014-7-1,Hardcover,382.0,4.8
2680,"doom of the darksword (the darksword trilogy, vol. 2)",Margaret Weis,Spectra,1988-5-1,Kindle,416.0,4.4
2681,blood of innocents: book two of the sorcery ascendant sequence,Mitchell Hogan,Harper Voyager,2016-2-2,Paperback,592.0,4.2
2682,dragon strike: book four of the age of fire,E.E. Knight,Ace,2012-3-6,Paperback,384.0,4.3
2683,last guardian (the stones of power: jon shannow trilogy),David Gemmell,Del Rey,1997-5-28,Hardcover,304.0,4.4
2684,the redemption of althalus,David Eddings,"Ballantine Books, Inc.",2001-11-12,Kindle,791.0,3.7
2685,the shadow throne (the shadow campaigns),Django Wexler,Ace,2015-6-2,Paperback,624.0,3.9
2686,darksong rising: the third book of the spellsong cycle,L. E. Modesitt Jr.,Tor Fantasy,2001-1-15,Paperback,512.0,4.0
2687,the innkeeper's son: the jester king fantasy series: book one (volume 1),K. C. Herbel,Epic Books Press,2017-6-26,Kindle,314.0,4.5
2688,monster,A. Lee Martinez,Orbit,2010-2-1,Kindle,352.0,4.0
2689,spellstorm (forgotten realms),Ed Greenwood,Wizards of the Coast,2016-5-3,Paperback,321.0,3.7
2690,orcs,Stan Nicholls,Orbit,2008-9-8,Paperback,769.0,3.2
2691,the eternal champion: the eternal champion sequence 1,Michael Moorcock,Titan Books,2014-11-4,Kindle,240.0,3.7
2692,white wolf: a novel of druss the legend (drenai saga: the damned),David Gemmell,Del Rey,2004-3-2,Paperback,480.0,4.6
2693,the great hunt: book two of 'the wheel of time',Robert Jordan,Tor Books,2012-6-5,Paperback,656.0,4.7
2694,a shadow in summer: book one of the long price quartet,Daniel Abraham,Tor Fantasy,2007-7-31,Kindle,384.0,3.5
2696,the steel remains (a land fit for heroes),Richard K. Morgan,Del Rey,2010-1-12,Kindle,448.0,3.7
2697,she (penguin classics),H. Rider Haggard,Penguin Classics,2001-10-1,Kindle,368.0,3.9
2698,dead man's hand: an anthology of the weird west,John Joseph Adams,Titan Books,2014-5-13,Kindle,464.0,4.4
2699,the warrior queen (the hundredth queen series),Emily R. King,Skyscape,2018-8-14,Hardcover,,
2700,the revolution trade: a merchant princes omnibus,Charles Stross,Tor Books,2015-1-27,Kindle,576.0,3.9
2701,worldbinder: the sixth book of the runelords,David Farland,Tor Fantasy,2008-7-29,Hardcover,384.0,3.9
2702,the kingdom of gods (the inheritance trilogy),N. K. Jemisin,Orbit,2012-4-1,Paperback,592.0,4.1
2703,empire of the ants,Bernard Werber,Bantam,1999-2-2,Kindle,320.0,4.2
2704,"oathblood (vows and honor, book 3)",Mercedes Lackey,DAW,1998-4-1,Paperback,400.0,4.5
2705,the book of taltos (jhereg),Steven Brust,Ace,2002-1-8,Kindle,400.0,4.4
2706,brimstone angels: lesser evils: a forgotten realms novel,Erin M. Evans,Wizards of the Coast,2012-12-4,Paperback,388.0,4.5
2707,faerie tale,Raymond E. Feist,Voyager,1989-11-15,Paperback,496.0,4.4
2708,"the power that preserves (the chronicles of thomas covenant the unbeliever, book 3)",Stephen R. Donaldson,Del Rey,1987-10-12,Paperback,512.0,4.1
2709,"dragon bones (the hurog duology, book 1)",Patricia Briggs,Ace,2002-2-26,Hardcover,304.0,4.6
2710,born of hatred (the hellequin chronicles),Steve McHugh,47North,2013-9-17,Kindle,480.0,4.6
2711,fear.death.by.sword,Cavanaugh James Welch,Independently published,2018-2-6,Hardcover,341.0,5.0
2712,cold magic (the spiritwalker trilogy),Kate Elliott,Orbit,2011-8-1,Paperback,624.0,4.0
2713,the sword of light: the complete trilogy,Aaron Hodges,Aaron Hodges,2017-2-14,Hardcover,934.0,4.4
2714,the dark defiles (a land fit for heroes),Richard K. Morgan,Del Rey,2014-10-7,Kindle,656.0,4.2
2715,"amber and ashes (dragonlance: the dark disciple, vol. 1) (v. 1)",Margaret Weis,Wizards of the Coast,2005-7-1,Kindle,352.0,4.0
2716,lies ripped open (the hellequin chronicles),Steve McHugh,47North,2015-8-25,Paperback,528.0,4.7
2717,winter of ice and iron,Rachel Neumeier,Saga Press,2017-11-21,Kindle,576.0,3.8
2718,"steal the dragon (sianim, no. 2)",Patricia Briggs,Ace,1995-11-1,Hardcover,275.0,4.5
2719,the golden city: book three of the fourth realm trilogy,John Twelve Hawks,Vintage,2010-6-29,Hardcover,358.0,3.7
2720,cast in courtlight (the chronicles of elantra),Michelle Sagara,MIRA,2018-1-23,Paperback,448.0,4.6
2721,ascendant's rite (the moontide quartet),David Hair,Jo Fletcher Books,2016-10-4,Paperback,848.0,4.8
2722,war cry,Brian McClellan,Tor.com,2018-8-28,Paperback,112.0,
2723,goblin quest,Jim C. Hines,DAW,2006-11-7,Hardcover,352.0,4.5
2724,shards of time (nightrunner),Lynn Flewelling,Del Rey,2014-4-1,Hardcover,432.0,4.5
2725,"all spell breaks loose (raine benares, book 6)",Lisa Shearin,Ace,2012-5-29,Paperback,304.0,4.6
2726,the shadowed sun (dreamblood),N. K. Jemisin,Orbit,2012-6-12,Paperback,517.0,4.6
2727,a crucible of souls: book one of the sorcery ascendant sequence,Mitchell Hogan,Harper Voyager,2015-9-22,Kindle,512.0,4.2
2728,sworn in steel (tale of the kin),Douglas Hulick,Ace,2014-5-6,Paperback,432.0,4.6
2729,legacy of kings: book three of the magister trilogy,C.S. Friedman,DAW,2012-9-4,Hardcover,512.0,4.5
2730,her majesty's wizard (a wizard in rhyme),Christopher Stasheff,Del Rey,1986-9-12,Hardcover,342.0,4.1
2731,frostgrave: into the breeding pits,Joseph A. McCullough,Osprey Publishing,2016-7-19,Kindle,64.0,4.2
2732,kitty saves the world: a kitty norville novel,Carrie Vaughn,Tor Books,2015-8-4,Hardcover,336.0,4.8
2733,"shadows return (nightrunner, bk. 4)",Lynn Flewelling,Spectra,2008-6-24,Paperback,544.0,4.3
2734,the shadow sorceress (the spellsong cycle #4),L. E. Modesitt Jr.,Tor Fantasy,2002-5-19,Paperback,544.0,4.5
2735,"storm warning (the mage storms, book 1)",Mercedes Lackey,DAW,1995-9-1,Paperback,432.0,4.4
2736,"quest for lost heroes (drenai tales, book 3)",David Gemmell,Del Rey,1995-5-31,Hardcover,304.0,4.4
2737,helen and troy's epic road quest,A. Lee Martinez,Orbit,2013-7-16,Kindle,368.0,4.4
2738,the sun god's heir: redemption (book three),Elliott Baker,Hypatia Press,2017-10-18,Kindle,380.0,4.9
2739,"powers that be (petaybee, book 1)",Anne McCaffrey,Del Rey,1994-5-1,Hardcover,384.0,4.4
2740,the fire sermon,Francesca Haig,Gallery Books,2016-2-2,Kindle,384.0,3.8
2741,the shadow weave (spell weaver) (volume 2),Annette Marie,Dark Owl Fantasy Inc.,2018-1-12,Paperback,314.0,4.6
2742,echoes of the fourth magic (chronicles of ynis aielle),R.A. Salvatore,Del Rey,1998-9-28,Kindle,352.0,3.8
2743,just another judgement day (a nightside book),Simon R. Green,Ace,2009-12-29,Kindle,272.0,4.3
2744,natural ordermage (saga of recluce),L. E. Modesitt Jr.,Tor Fantasy,2008-4-29,Paperback,624.0,4.6
2745,the sword of the south (war god (weber)),David Weber,Baen,2017-1-31,Kindle,784.0,4.4
2746,crown of renewal (legend of paksenarrion),Elizabeth Moon,Del Rey,2015-2-24,Hardcover,512.0,4.3
2747,light my fire (dragon kin),G.A. Aiken,Zebra,2014-11-25,Kindle,496.0,4.8
2748,"in the realm of the wolf (drenai tales, book 5)",David Gemmell,Del Rey,1998-4-29,Paperback,320.0,4.8
2749,the voyage of the jerle shannara (3 volumes set),Terry Brooks,Del Rey,2003-8-26,Paperback,,4.3
2750,"the fox (inda, book 2)",Sherwood Smith,DAW,2008-7-1,Kindle,784.0,4.4
2751,faithless,Graham Austin-King,Fallen Leaf Press,2017-6-30,Paperback,404.0,4.3
2752,frostgrave: forgotten pacts,Joseph A. McCullough,Osprey Games,2016-11-22,Paperback,64.0,4.6
2753,the hob's bargain,Patricia Briggs,Ace,2001-3-1,Kindle,288.0,4.5
2754,wolf with benefits (the pride series),Shelly Laurenston,Kensington,2015-6-30,Kindle,400.0,4.6
2755,"the lost road and other writings (the history of middle-earth, vol. 5)",J.R.R. Tolkien,Del Rey,1996-9-30,Paperback,512.0,4.4
2756,"the blasted lands: seven forges, book ii",James A. Moore,Angry Robot,2014-6-24,Paperback,400.0,4.1
2757,chaosmage (age of darkness),Stephen Aryan,Orbit,2016-10-11,Kindle,480.0,4.0
2758,"golem in the gears (the magic of xanth, book 9)",Piers Anthony,Del Rey,1986-1-12,Paperback,327.0,4.5
2759,bane and shadow (the empire of storms),Jon Skovron,Orbit,2017-2-28,Kindle,544.0,4.3
2760,the disappearance: book one of the rift chronicles (volume 1),Gale Leach,Two Cats Press,2017-11-10,Hardcover,474.0,5.0
2761,chronicles of eden - act i,Alexander Gordon,Independently published,2016-12-9,Kindle,355.0,2.7
2762,el temor de un hombre sabio: cronicas del asesin de reyes: segundo dia (spanish edition),Patrick Rothfuss,Vintage Espanol,2014-2-4,Hardcover,1200.0,4.7
2763,a conversation in blood: an egil & nix novel,Paul S. Kemp,Del Rey,2017-8-1,Kindle,288.0,4.7
2764,tarnsman of gor (gorean saga),John Norman,Open Road Media Sci-Fi & Fantasy,2014-5-13,Paperback,188.0,4.0
2765,talion: revenant,Michael A. Stackpole,Spectra,1997-3-31,Kindle,467.0,4.6
2766,the fate: book 1: tournament wysteria (volume 1),John Ko,IDealSoul Stories,2016-1-10,Kindle,518.0,4.7
2767,the swords of night and day: a novel of druss the legend and skilgannon the damned (drenai saga: the damned),David Gemmell,Del Rey,2005-3-1,Paperback,512.0,4.5
2768,fall of angels (saga of recluce),L. E. Modesitt Jr.,Tor Fantasy,1997-7-15,Paperback,608.0,4.7
2769,"agents of light and darkness (nightside, book 2)",Simon R. Green,Ace,2003-10-28,Hardcover,240.0,4.3
2770,echoes of betrayal: paladin's legacy (legend of paksenarrion),Elizabeth Moon,Del Rey,2013-4-30,Kindle,496.0,4.4
2771,precursor (foreigner),C. J. Cherryh,DAW,2000-10-1,Paperback,464.0,4.7
2772,indiana jones and the dinosaur eggs,Max McCoy,Bantam,1996-2-1,Kindle,304.0,4.4
2773,burning ashes (a ben garston novel),James Bennett,Orbit,2018-11-13,Paperback,400.0,
2774,the plains of howling darkness (fabled lands) (volume 4),Jamie Thomson,Fabled Lands Publishing,2017-3-15,Kindle,250.0,5.0
2775,indiana jones and the philosopher's stone,Max McCoy,Bantam,1995-4-1,Paperback,304.0,4.1
2776,game of thrones: longclaw collectible sword (miniature editions),Running Press,Running Press Miniature Editions,2015-10-20,Paperback,64.0,4.4
2777,flight to eden (cradleland chronicles),Douglas Hirt,David C. Cook,2004-11-18,Kindle,512.0,4.7
2778,the midnight mayor (matthew swift),Kate Griffin,Orbit,2011-2-1,Hardcover,592.0,3.9
2779,"sword in the storm (the rigante series, book 1)",David Gemmell,Del Rey,2001-1-30,Hardcover,439.0,4.3
2780,"dragon actually (dragon kin, book 1)",G.A. Aiken,Zebra,2008-9-1,Paperback,352.0,4.5
2781,gotrek & felix: the second omnibus (warhammer),William King,Games Workshop,2008-6-25,Hardcover,768.0,4.5
2782,"aerie (the dragon jousters, book 4)",Mercedes Lackey,DAW,2007-10-2,Paperback,448.0,4.1
2783,the face in the frost,John Bellairs,Open Road Media Sci-Fi & Fantasy,2014-9-30,Paperback,162.0,4.1
2784,masques,Patricia Briggs,Ace,2010-9-28,Paperback,320.0,4.3
2785,emergence: dave vs. the monsters (david hooper trilogy),John Birmingham,Del Rey,2015-4-28,Kindle,416.0,4.1
2786,sparks fly: a novel of the light dragons,Katie Macalister,Berkley,2012-5-1,Paperback,352.0,4.4
2787,the heart of fire: destinyquest book 2,Michael J. Ward,Gollancz,2018-3-6,Kindle,752.0,5.0
2788,mortalis (the demonwars saga),R.A. Salvatore,Del Rey,2001-4-3,Hardcover,576.0,4.0
2789,the queen of blood: book one of the queens of renthia,Sarah Beth Durst,Harper Voyager,2017-4-25,Paperback,416.0,4.4
2790,priest of bones (war for the rose throne),Peter McLean,Ace,2018-10-2,Hardcover,352.0,
2791,"fire sea (the death gate cycle, vol. 3)",Margaret Weis,Spectra,1992-2-1,Paperback,432.0,4.6
2792,the more known world (the oddfits series),Tiffany Tsao,AmazonCrossing,2017-12-19,Hardcover,300.0,4.5
2793,the nutcracker and mouse king (fantasy and horror classics),E. T. A. Hoffmann,Fantasy and Horror Classics,2015-10-16,Paperback,102.0,4.2
2794,limits of power (legend of paksenarrion),Elizabeth Moon,Del Rey,2014-4-29,Kindle,512.0,4.6
2795,hope and red (the empire of storms),Jon Skovron,Orbit,2016-6-28,Hardcover,544.0,4.2
2796,star's storm: lords of kassis,S. E. Smith,Montana Publishing,2015-11-20,Paperback,293.0,4.5
2797,unholy war (moontide quartet),David Hair,Jo Fletcher Books,2016-8-2,Kindle,688.0,4.5
2798,tarzan of the apes,Edgar Rice Burroughs,Digireads.com,2016-1-4,Kindle,190.0,4.0
2799,blackout (cal leandros),Rob Thurman,Ace,2011-3-1,Paperback,352.0,4.3
2800,indiana jones and the hollow earth,Max McCoy,Bantam,1997-2-3,Kindle,336.0,3.8
2801,survival quest (the way of the shaman book #1),Vasily Mahanenko,Magic Dome Books,2017-4-15,Hardcover,425.0,4.6
2802,"forging the darksword: the darksword trilogy, volume 1",Margaret Weis,Spectra,1987-12-1,Hardcover,400.0,3.8
2803,cloak and spider (shadowdance),David Dalglish,CreateSpace Independent Publishing Platform,2014-7-24,Hardcover,110.0,4.4
2804,lord of chaos,Robert Jordan,Tor Books,2012-1-1,Hardcover,944.0,4.5
2805,in shining armor (pax arcana),Elliott James,Orbit,2016-4-26,Hardcover,464.0,4.6
2806,king of the vagabonds: the baroque cycle #2,Neal Stephenson,HarperTorch,2006-2-28,Kindle,400.0,4.1
2807,goblin war (goblin series),Jim C. Hines,DAW,2008-3-4,Kindle,352.0,4.6
2808,kitty and the midnight hour (kitty norville),Carrie Vaughn,Grand Central Publishing,2005-11-1,Hardcover,288.0,4.1
2809,gotrek & felix: the first omnibus (warhammer),William King,Games Workshop,2006-8-8,Kindle,768.0,4.6
2810,"transcendence (the second demonwars saga, book 2)",R.A. Salvatore,Del Rey,2003-4-29,Paperback,592.0,4.4
2811,into the labyrinth (a death gate novel),Margaret Weis,Spectra,1994-7-1,Paperback,480.0,4.4
2812,king's dagger: the loyalist book 1,William S Bradshaw,"Christian Faith Publishing, Inc.",2018-1-2,Kindle,350.0,5.0
2813,the claimed: the dimension chronicles - book one,D.E. Partridge,Independently published,2017-12-26,Paperback,183.0,5.0
2814,the oddfits (the oddfits series),Tiffany Tsao,AmazonCrossing,2016-2-1,Hardcover,256.0,3.8
2815,the black lung captain (tales of the ketty jay),Chris Wooding,Spectra,2011-7-26,Kindle,560.0,4.6
2816,viper's defiant mate: sarafin warriors,S. E. Smith,Montana Publishing,2015-11-20,Paperback,277.0,4.6
2817,city of masks: (an epic fantasy novel) (bone mask trilogy),Ashley Capes,Close-Up Books,2017-4-2,Paperback,490.0,4.4
2818,sister of the dead (the noble dead),Barb Hendee,Ace,2005-1-4,Paperback,416.0,4.4
2819,the wyrmling horde: the seventh book of the runelords,David Farland,Tor Fantasy,2009-9-29,Kindle,355.0,4.2
2820,chronicles of eden - act xi,Alexander Gordon,Independently published,2018-1-19,Paperback,626.0,3.9
2821,"the innocent mage: kingmaker, kingbreaker -  book one",Karen Miller,Orbit,2007-9-1,Kindle,642.0,3.5
2822,king's shield (inda),Sherwood Smith,DAW,2009-7-7,Hardcover,704.0,4.1
2823,bittersweet,Lior Gavra,Lgavra,2018-1-8,Kindle,190.0,4.9
2824,the sun god's heir: rebirth (booktwo),Elliott Baker,Hypatia Press,2017-4-25,Paperback,356.0,4.6
2825,"the wonderful world of oz: the wizard of oz, the emerald city of oz, glinda of oz (classic, 20th-century, penguin)",L. Frank Baum,Penguin Classics,1998-8-1,Hardcover,389.0,4.6
2826,stormlord rising,Glenda Larke,Orbit,2010-8-1,Hardcover,704.0,4.5
2827,blue moon rising (darkwood),Simon R. Green,Ace,2005-9-6,Hardcover,480.0,4.1
2828,"dark moon defender (the twelve houses, book 3)",Sharon Shinn,Ace,2007-9-25,Paperback,480.0,4.4
2829,the last hunter - pursuit (book 2 of the antarktos saga),Jeremy Robinson,Breakneck Media,2011-5-19,Kindle,272.0,4.8
2830,the vale: behind the vale,Brian D Anderson,Brian D. Anderson,2018-3-20,Paperback,326.0,4.5
2831,firestorm (the worldmaker trilogy),Lucy Hounsom,Pan Macmillan,2018-3-1,Paperback,512.0,3.5
2832,secrets of the wolves: a novel (the wolf chronicles),Dorothy Hearst,Simon & Schuster,2012-7-24,Kindle,384.0,4.6
2833,marion zimmer bradley's ancestors of avalon,Diana L. Paxson,Ace,2005-6-7,Hardcover,384.0,3.8
2834,a goblin's tale (the iron teeth),Scott Straughan,Scott Straughan,2017-5-23,Hardcover,394.0,4.7
2835,low midnight (kitty norville),Carrie Vaughn,Tor Books,2014-12-30,Paperback,320.0,4.3
2836,transformation (rai kirah),Carol Berg,Ace,2000-8-1,Kindle,448.0,4.6
2837,kitty rocks the house (kitty norville),Carrie Vaughn,Tor Books,2013-3-26,Kindle,336.0,4.3
2838,"chill factor (weather warden, book 3)",Rachel Caine,Ace,2005-1-4,Hardcover,352.0,4.3
2839,dragon's trail (the outworlders) (volume 1),Joseph Malik,Oxblood Books,2017-10-1,Hardcover,390.0,4.5
